FID,Station_ID,Latitude,Longitude,Input_FID,Area
760,7637,-46.325,167.825,277,2.3961
761,7636,-46.275,167.825,276,2.14177
762,7635,-46.225,167.825,275,2.14369
763,7634,-46.175,167.825,274,2.1456
764,7591,-46.375,167.775,231,1.99393
765,7590,-46.325,167.775,230,2.13987
766,7589,-46.275,167.775,229,2.14178
767,7588,-46.225,167.775,228,2.1437
768,7587,-46.175,167.775,227,2.14561
769,7525,-46.325,167.725,168,1.79686
770,7524,-46.275,167.725,167,1.08633
771,7523,-46.225,167.725,166,2.14353
772,7522,-46.175,167.725,165,2.14562
773,10885,-46.325,168.125,1005,2.05923
774,10884,-46.275,168.125,1004,2.14174
775,10883,-46.225,168.125,1003,2.14365
776,10734,-46.375,168.325,951,2.13791
777,10733,-46.325,168.325,950,2.13982
778,10732,-46.275,168.325,949,2.14174
779,10731,-46.225,168.325,948,2.14365
780,10133,-46.325,168.075,838,1.76782
781,10132,-46.275,168.075,837,2.14174
782,10131,-46.225,168.075,836,2.14365
783,9889,-46.375,168.275,786,2.13363
784,9888,-46.325,168.275,785,2.13982
785,9887,-46.275,168.275,784,2.14173
786,9886,-46.225,168.275,783,2.14365
787,9316,-46.375,168.225,614,2.38391
788,9306,-46.325,168.225,613,2.13982
789,9302,-46.275,168.225,612,2.14173
790,9294,-46.225,168.225,611,2.14365
791,9073,-46.375,168.175,524,1.07623
792,9072,-46.325,168.175,523,2.13982
793,8640,-46.225,168.175,443,2.14365
794,14400,-46.325,168.675,2805,2.13987
795,14399,-46.275,168.675,2804,2.14178
796,14398,-46.225,168.675,2803,2.14369
797,14233,-46.375,168.625,2658,2.13795
798,14232,-46.325,168.625,2657,2.13986
799,14231,-46.275,168.625,2656,2.14177
800,14230,-46.225,168.625,2655,2.14368
801,10631,-46.375,168.575,900,2.13794
802,10630,-46.325,168.575,899,2.13985
803,10629,-46.275,168.575,898,2.14176
804,10626,-46.225,168.575,897,2.14367
805,9938,-46.375,168.525,793,2.13793
806,9894,-46.275,168.525,791,2.14175
807,9893,-46.225,168.525,790,2.14366
808,9341,-46.375,168.475,637,2.13793
809,9340,-46.325,168.475,636,2.13984
810,9339,-46.275,168.475,635,2.14175
811,9338,-46.225,168.475,634,2.14366
812,8787,-46.375,168.425,478,2.13792
813,8786,-46.325,168.425,477,2.13983
814,8785,-46.275,168.425,476,2.14174
815,8784,-46.225,168.425,475,2.14365
816,7642,-46.375,168.375,282,2.13791
817,7641,-46.325,168.375,281,2.13983
818,7640,-46.275,168.375,280,2.14174
819,7639,-46.225,168.375,279,2.14365
820,15143,-46.425,168.825,3462,2.13609
821,15142,-46.375,168.825,3461,2.138
822,15140,-46.275,168.825,3459,2.14181
823,15139,-46.225,168.825,3458,2.14372
824,14977,-46.425,168.775,3319,2.13608
825,14976,-46.375,168.775,3318,2.13799
826,14975,-46.325,168.775,3317,2.13989
827,14974,-46.275,168.775,3316,2.1418
828,14847,-46.425,168.725,3200,2.13606
829,14846,-46.375,168.725,3199,2.13797
830,14845,-46.325,168.725,3198,2.13988
831,14844,-46.275,168.725,3197,2.14179
832,14843,-46.225,168.725,3196,2.1437
833,14719,-46.225,168.775,3085,2.14371
834,14438,-46.425,168.975,2841,2.13615
835,14437,-46.375,168.975,2840,2.13805
836,14436,-46.325,168.975,2839,2.13996
837,14435,-46.275,168.975,2838,2.14186
838,14434,-46.225,168.975,2837,2.14376
839,14402,-46.425,168.675,2807,2.13605
840,14401,-46.375,168.675,2806,2.13796
841,14260,-46.425,168.925,2680,2.13613
842,14259,-46.375,168.925,2679,2.13803
843,14258,-46.325,168.925,2678,2.13994
844,13156,-46.275,168.925,1692,2.14184
845,13155,-46.225,168.925,1691,2.14375
846,12825,-46.425,168.875,1409,2.13611
847,12824,-46.375,168.875,1408,2.13802
848,12823,-46.325,168.875,1407,2.13992
849,12822,-46.275,168.875,1406,2.14183
850,12821,-46.225,168.875,1405,2.14373
851,15068,-46.275,169.325,3400,2.142
852,15067,-46.225,169.325,3399,2.1439
853,15007,-46.425,169.075,3348,2.13619
854,15006,-46.375,169.075,3347,2.13809
855,15005,-46.325,169.075,3346,2.13999
856,15004,-46.275,169.075,3345,2.14189
857,15003,-46.225,169.075,3344,2.1438
858,14900,-46.425,169.275,3250,2.13628
859,14899,-46.375,169.275,3249,2.13818
860,14898,-46.325,169.275,3248,2.14008
861,14796,-46.275,169.275,3154,2.14198
862,14795,-46.225,169.275,3153,2.14388
863,14738,-46.425,169.025,3103,2.13617
864,14737,-46.375,169.025,3102,2.13807
865,14736,-46.325,169.025,3101,2.13997
866,14735,-46.275,169.025,3100,2.14188
867,14734,-46.225,169.025,3099,2.14378
868,14615,-46.425,169.225,2989,2.13626
869,14614,-46.375,169.225,2988,2.13816
870,14613,-46.325,169.225,2987,2.14006
871,14612,-46.275,169.225,2986,2.14196
872,14611,-46.225,169.225,2985,2.14386
873,14315,-46.425,169.175,2728,2.13623
874,14314,-46.375,169.175,2727,2.13813
875,14312,-46.275,169.175,2725,2.14194
876,14311,-46.225,169.175,2724,2.14383
877,12879,-46.425,169.125,1456,2.13621
878,12878,-46.375,169.125,1455,2.13811
879,12877,-46.325,169.125,1454,2.14001
880,12876,-46.275,169.125,1453,2.14191
881,12875,-46.225,169.125,1452,2.14381
882,15076,-46.425,169.325,3403,2.13631
883,15075,-46.375,169.325,3402,2.13821
884,15074,-46.325,169.325,3401,2.14011
885,14968,-46.425,169.525,3313,2.13643
886,14967,-46.375,169.525,3312,2.13832
887,14966,-46.325,169.525,3311,2.14022
888,14965,-46.275,169.525,3310,2.14211
889,14801,-46.425,169.475,3159,2.1364
890,14800,-46.375,169.475,3158,2.13829
891,14798,-46.275,169.475,3156,2.14208
892,14507,-46.425,169.425,2898,2.13637
893,14506,-46.375,169.425,2897,2.13826
894,14505,-46.325,169.425,2896,2.14016
895,14504,-46.275,169.425,2895,2.14206
896,13188,-46.425,169.625,1717,2.13649
897,13184,-46.375,169.625,1716,2.13839
898,13183,-46.325,169.625,1715,2.14028
899,13182,-46.275,169.625,1714,2.14217
900,13070,-46.425,169.375,1614,2.13634
901,13069,-46.375,169.375,1613,2.13824
902,13068,-46.325,169.375,1612,2.14013
903,13067,-46.275,169.375,1611,2.14203
904,12974,-46.425,169.575,1526,2.13646
905,12973,-46.375,169.575,1525,2.13835
906,12972,-46.325,169.575,1524,2.14025
907,12971,-46.275,169.575,1523,2.14214
908,13679,-46.275,169.925,2157,2.43372
909,13591,-46.275,169.825,2078,2.02487
910,13513,-46.275,169.875,2010,2.58688
911,13354,-46.425,169.725,1865,2.13656
912,13353,-46.375,169.725,1864,2.13846
913,13352,-46.325,169.725,1863,2.14035
914,13351,-46.275,169.725,1862,2.10265
915,13274,-46.425,169.775,1793,2.25489
916,13273,-46.375,169.775,1792,1.60871
917,13272,-46.325,169.775,1791,2.07606
918,13271,-46.275,169.775,1790,1.97071
919,13254,-46.425,169.675,1777,2.13653
920,13253,-46.375,169.675,1776,2.13842
921,13252,-46.325,169.675,1775,2.14031
922,13251,-46.275,169.675,1774,2.1422
923,14135,-46.025,170.225,2569,1.38717
924,14095,-46.225,170.025,2532,1.53569
925,14094,-46.175,170.025,2531,2.14621
926,14093,-46.125,170.025,2530,2.14809
927,14092,-46.075,170.025,2529,2.14997
928,14091,-46.025,170.025,2528,2.14476
929,14018,-46.125,170.175,2463,1.66866
930,13932,-46.075,170.175,2384,2.1188
931,13931,-46.025,170.175,2383,2.0257
932,13815,-46.175,170.125,2278,1.55342
933,13813,-46.075,170.125,2276,2.15005
934,13812,-46.025,170.125,2275,2.08262
935,13608,-46.175,170.075,2093,2.27927
936,13607,-46.125,170.075,2092,2.14813
937,13604,-46.075,170.075,2091,2.15001
938,13603,-46.025,170.075,2090,1.61136
939,13890,-46.225,169.975,2344,2.51993
940,13889,-46.175,169.975,2343,2.14618
941,13888,-46.125,169.975,2342,2.14806
942,13887,-46.075,169.975,2341,2.14994
943,13884,-46.025,169.975,2340,2.15182
944,13678,-46.225,169.925,2156,2.14426
945,13677,-46.175,169.925,2155,2.14614
946,13676,-46.125,169.925,2154,2.14803
947,13675,-46.075,169.925,2153,2.14991
948,13674,-46.025,169.925,2152,2.15179
949,13590,-46.225,169.825,2077,2.14419
950,13589,-46.175,169.825,2076,2.14607
951,13584,-46.075,169.825,2074,2.14984
952,13583,-46.025,169.825,2073,2.15173
953,13512,-46.225,169.875,2009,2.14422
954,13511,-46.175,169.875,2008,2.14611
955,13510,-46.125,169.875,2007,2.14799
956,13509,-46.075,169.875,2006,2.14988
957,13508,-46.025,169.875,2005,2.15176
958,13414,-46.075,169.775,1919,2.14981
959,13413,-46.025,169.775,1918,2.1517
960,13350,-46.225,169.725,1861,1.9474
961,13349,-46.175,169.725,1860,2.13109
962,13348,-46.125,169.725,1859,2.1479
963,13347,-46.075,169.725,1858,2.14978
964,13346,-46.025,169.725,1857,2.15167
965,13270,-46.225,169.775,1789,2.10755
966,13269,-46.175,169.775,1788,2.14604
967,13264,-46.125,169.775,1787,2.14793
968,13250,-46.225,169.675,1773,2.14395
969,13249,-46.175,169.675,1772,2.05588
970,13248,-46.125,169.675,1771,2.14787
971,13247,-46.075,169.675,1770,2.14976
972,13244,-46.025,169.675,1769,2.15164
973,14964,-46.225,169.525,3309,2.144
974,14963,-46.175,169.525,3308,2.1459
975,14962,-46.125,169.525,3307,2.07056
976,14961,-46.075,169.525,3306,2.0279
977,14960,-46.025,169.525,3305,2.06601
978,14797,-46.225,169.475,3155,2.14398
979,14676,-46.175,169.475,3045,2.14587
980,14674,-46.075,169.475,3043,2.14965
981,14673,-46.025,169.475,3042,2.14574
982,14503,-46.225,169.425,2894,2.14395
983,14502,-46.175,169.425,2893,2.14584
984,14501,-46.125,169.425,2892,2.14774
985,14500,-46.075,169.425,2891,2.14963
986,14499,-46.025,169.425,2890,2.15152
987,13181,-46.225,169.625,1713,2.14406
988,13180,-46.175,169.625,1712,2.05389
989,13179,-46.125,169.625,1711,2.14784
990,13178,-46.075,169.625,1710,2.14973
991,13177,-46.025,169.625,1709,2.15162
992,13066,-46.225,169.375,1610,2.14392
993,13064,-46.175,169.375,1609,2.14582
994,13063,-46.125,169.375,1608,2.14771
995,13062,-46.075,169.375,1607,2.14961
996,13061,-46.025,169.375,1606,2.1515
997,12970,-46.225,169.575,1522,2.14403
998,12969,-46.175,169.575,1521,2.10305
999,12968,-46.125,169.575,1520,2.04579
1000,12967,-46.075,169.575,1519,2.1497
1001,12964,-46.025,169.575,1518,2.15159
1002,15066,-46.175,169.325,3398,2.1458
1003,15065,-46.125,169.325,3397,2.14769
1004,15064,-46.075,169.325,3396,2.14959
1005,15063,-46.025,169.325,3395,2.15148
1006,15002,-46.175,169.075,3343,2.1457
1007,14897,-46.125,169.075,3247,2.1476
1008,14896,-46.075,169.075,3246,2.14949
1009,14895,-46.025,169.075,3245,2.15139
1010,14794,-46.175,169.275,3152,2.14577
1011,14793,-46.125,169.275,3151,2.14767
1012,14792,-46.075,169.275,3150,2.14957
1013,14791,-46.025,169.275,3149,2.15146
1014,14733,-46.175,169.025,3098,2.14568
1015,14732,-46.125,169.025,3097,2.14758
1016,14731,-46.075,169.025,3096,2.14948
1017,14730,-46.025,169.025,3095,2.15138
1018,14610,-46.175,169.225,2984,2.14575
1019,14608,-46.125,169.225,2983,2.14765
1020,14607,-46.075,169.225,2982,2.14955
1021,14606,-46.025,169.225,2981,2.15144
1022,14310,-46.175,169.175,2723,2.14573
1023,14308,-46.075,169.175,2721,2.14953
1024,14307,-46.025,169.175,2720,2.15142
1025,12874,-46.175,169.125,1451,2.14571
1026,12873,-46.125,169.125,1450,2.14761
1027,12872,-46.075,169.125,1449,2.14951
1028,12871,-46.025,169.125,1448,2.15141
1029,15138,-46.175,168.825,3457,2.14562
1030,15137,-46.125,168.825,3456,2.14753
1031,15136,-46.075,168.825,3455,2.14943
1032,15135,-46.025,168.825,3454,2.15133
1033,14842,-46.175,168.725,3195,2.1456
1034,14841,-46.125,168.725,3194,2.14751
1035,14840,-46.075,168.725,3193,2.14941
1036,14839,-46.025,168.725,3192,2.15131
1037,14718,-46.175,168.775,3084,2.14561
1038,14717,-46.125,168.775,3083,2.14752
1039,14716,-46.075,168.775,3082,2.14942
1040,14715,-46.025,168.775,3081,2.15132
1041,14433,-46.175,168.975,2836,2.14566
1042,14432,-46.125,168.975,2835,2.14756
1043,14431,-46.075,168.975,2834,2.14947
1044,14430,-46.025,168.975,2833,2.15137
1045,13154,-46.175,168.925,1690,2.14565
1046,13153,-46.125,168.925,1689,2.14755
1047,13152,-46.075,168.925,1688,2.14945
1048,13151,-46.025,168.925,1687,2.15135
1049,12820,-46.175,168.875,1404,2.14564
1050,12819,-46.125,168.875,1403,2.14754
1051,12817,-46.025,168.875,1401,2.15134
1052,14397,-46.175,168.675,2802,2.14559
1053,14396,-46.125,168.675,2801,2.1475
1054,14395,-46.075,168.675,2800,2.1494
1055,14394,-46.025,168.675,2799,2.15131
1056,14229,-46.175,168.625,2654,2.14558
1057,14228,-46.125,168.625,2653,2.14749
1058,14227,-46.075,168.625,2652,2.1494
1059,14224,-46.025,168.625,2651,2.1513
1060,10993,-46.125,168.375,1048,2.14747
1061,10992,-46.075,168.375,1047,2.14938
1062,10625,-46.175,168.575,896,2.14558
1063,10624,-46.125,168.575,895,2.14748
1064,10623,-46.075,168.575,894,2.14939
1065,10622,-46.025,168.575,893,2.1513
1066,10621,-45.975,168.575,892,2.1532
1067,9799,-46.175,168.525,737,2.14557
1068,9798,-46.125,168.525,736,2.14748
1069,9796,-46.025,168.525,734,2.15129
1070,9755,-45.975,168.525,733,2.1532
1071,9337,-46.175,168.475,633,2.14557
1072,9334,-46.125,168.475,632,2.14747
1073,9333,-46.075,168.475,631,2.14938
1074,9332,-46.025,168.475,630,2.15129
1075,9331,-45.975,168.475,629,2.15319
1076,8783,-46.175,168.425,474,2.14556
1077,8782,-46.125,168.425,473,2.14747
1078,8781,-46.075,168.425,472,2.14938
1079,8780,-46.025,168.425,471,2.15129
1080,8761,-45.975,168.425,470,2.15319
1081,7638,-46.175,168.375,278,2.14556
1082,10991,-46.025,168.375,1046,2.15129
1083,10990,-45.975,168.375,1045,2.15319
1084,10877,-46.175,168.125,1002,2.14556
1085,10867,-46.125,168.125,1001,2.14747
1086,10866,-46.075,168.125,1000,2.14938
1087,10865,-46.025,168.125,999,2.15129
1088,10864,-45.975,168.125,998,2.1532
1089,10730,-46.175,168.325,947,2.14556
1090,10729,-46.125,168.325,946,2.14747
1091,10728,-46.075,168.325,945,2.14938
1092,10724,-46.025,168.325,944,2.15128
1093,10723,-45.975,168.325,943,2.15319
1094,10130,-46.175,168.075,835,2.14557
1095,10129,-46.125,168.075,834,2.14748
1096,10128,-46.075,168.075,833,2.14939
1097,10127,-46.025,168.075,832,2.1513
1098,10126,-45.975,168.075,831,2.15321
1099,9885,-46.175,168.275,782,2.14556
1100,9875,-46.125,168.275,781,2.14747
1101,9855,-46.075,168.275,780,2.14938
1102,9854,-46.025,168.275,779,2.15129
1103,9853,-45.975,168.275,778,2.15319
1104,9293,-46.175,168.225,610,2.14556
1105,9292,-46.125,168.225,609,2.14747
1106,9290,-46.025,168.225,607,2.15129
1107,9289,-45.975,168.225,606,2.1532
1108,8639,-46.175,168.175,442,2.14556
1109,8638,-46.125,168.175,441,2.14747
1110,8637,-46.075,168.175,440,2.14938
1111,8636,-46.025,168.175,439,2.15129
1112,8635,-45.975,168.175,438,2.1532
1113,9575,-46.175,168.025,670,2.14557
1114,9574,-46.125,168.025,669,2.14748
1115,9573,-46.075,168.025,668,2.14939
1116,9572,-46.025,168.025,667,2.15131
1117,9571,-45.975,168.025,666,2.15322
1118,9065,-46.125,167.975,516,2.14749
1119,9064,-46.075,167.975,515,2.1494
1120,9063,-46.025,167.975,514,2.15131
1121,9062,-45.975,167.975,513,2.15322
1122,7728,-46.125,167.925,366,2.1475
1123,7725,-46.075,167.925,365,2.14941
1124,7724,-46.025,167.925,364,2.15132
1125,7723,-45.975,167.925,363,2.15323
1126,7676,-46.125,167.875,316,2.14751
1127,7674,-46.025,167.875,314,2.15133
1128,7673,-45.975,167.875,313,2.15324
1129,7633,-46.125,167.825,273,2.14752
1130,7632,-46.075,167.825,272,2.14943
1131,7631,-46.025,167.825,271,2.15134
1132,7630,-45.975,167.825,270,2.15325
1133,7586,-46.125,167.775,226,2.14753
1134,7585,-46.075,167.775,225,2.14131
1135,7584,-46.025,167.775,224,2.14122
1136,7583,-45.975,167.775,223,2.15326
1137,7521,-46.125,167.725,164,2.11656
1138,12787,-46.125,167.675,1376,2.06053
1139,12786,-46.075,167.675,1375,2.14946
1140,12785,-46.025,167.675,1374,2.10296
1141,12784,-45.975,167.675,1373,2.06056
1142,12317,-46.125,167.625,1300,2.14756
1143,12316,-46.075,167.625,1299,2.14948
1144,12315,-46.025,167.625,1298,2.15139
1145,12314,-45.975,167.625,1297,2.1533
1146,12161,-46.125,167.425,1293,2.17408
1147,12160,-46.075,167.425,1292,2.14954
1148,12159,-46.025,167.425,1291,2.15146
1149,12158,-45.975,167.425,1290,2.15337
1150,12157,-45.925,167.425,1289,2.15528
1151,11733,-46.125,167.575,1164,2.14758
1152,11726,-46.075,167.575,1163,2.14949
1153,11724,-45.975,167.575,1161,2.15332
1154,11402,-46.125,167.525,1094,2.44149
1155,11401,-46.075,167.525,1093,2.14951
1156,7518,-46.075,167.725,163,2.08951
1157,7515,-46.025,167.725,162,1.9994
1158,7514,-45.975,167.725,161,2.15328
1159,7500,-46.025,167.525,147,2.15142
1160,7499,-45.975,167.525,146,2.15333
1161,7404,-46.125,167.475,63,2.22813
1162,7403,-46.075,167.475,62,2.14953
1163,7402,-46.025,167.475,61,2.15144
1164,7401,-45.975,167.475,60,2.15335
1165,12381,-46.125,167.175,1337,2.14774
